COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE,
MLFUNC,Incoming and outgoing callers cannot hear me unless my speaker is on if I turn it off they can not hear me,1E7804FEAF750960B8E2C5498E360678,1.10E+11,Sprint,
MLFUNC,"Speakers have ceased to work. Also, the screen will often be blank (black) and I will have to click the button 10-20 times to get the screen to flash to life.",1E780548D6FE0BE09D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,My phone screen started to flash then eventually half the screen only showed now it goes on and off flashing from screen to black... now totally black,1E78054A28980860B8E2C5498E360678,1.08E+11,Sprint,
MLFUNC,Phone won't charge or turn on .,1E780551FB1F0020B8E2C5498E360678,1.05E+11,Sprint,
MLFUNC,Battery does not stay charged. Dies quick after making a call or use of apps,1E78055289B407909D8B552A0CBC75AE,1.01E+11,Sprint,
MLFUNC,phone does not charge,1E78056B3B500FE0B8E2C5498E360678,1.03E+11,Sprint,
MLFUNC,Device does not turn on,1E7805838F7006809D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,MY PHONE DOES NOT TURN ON. I TRIED USING A WIRELESS CHARGER BUT IT DIDN'T WORK.,1E780599634603F0B8E2C5498E360678,1.09E+11,Sprint,
MLFUNC,"The phone will not charge. I cannot be certain whether there is water damage to the charging port on the phone, or if it is general wear and tear. But nevertheless, charging the only issue.",1E7805B0E7D60E50B8E2C5498E360678,1.09E+11,Sprint,
MLFUNC,Just turn off and did not turn back on I charge it and nothing turns on my more it was working just fine,1E7805B7D1CA0CE09D8B552A0CBC75AE,1.06E+11,Sprint,
MLFUNC,Top speaker not working. Will not connect to cellular service after network reset.,1E7805DD141E05409D8B552A0CBC75AE,1.03E+11,Sprint,
MLFUNC,BOTH CAMERAS NOT WORKING AND HOME BUTTON DOES NOT WORK. PHONE RANDOMLY SHUTS OFF,1E7805F84D960E60B8E2C5498E360678,1.01E+11,Sprint,
MLFUNC,stays on the apple logo,1E780612C9E30BC0B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,device will not turn on verified no liquid/physical damage,1E78062A51A30D00B1540050568763AB,1.08E+11,Sprint,
MLFUNC,dirt or sand corroded the power port. phone will not turn on or charge,1E78065D535405E09D8B552A0CBC75AE,1.03E+11,Sprint,
MLFUNC,the phone is in perfect condtion but screen dosesnt work,1E780676378808C09D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,Overheated. Won't work. Smell burning smell when I turn on afraid it will blow up,1E7806804A130F809D8B552A0CBC75AE,1.00E+11,Sprint,
MLFUNC,"the s pen will not work, and screen will not respond , power .",1E780694263102C09D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,screen is black and not working,1E7806D5982E02B09D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,"The bottom 1/2 of the screen flashes different colors when powered on. We know what to press underneath the colors so can unlock and run apps, but the screen flashing continues.",1E7806EB31BF0040B8E2C5498E360678,1.06E+11,Sprint,
MLFUNC,"Phone was not in use. When I went to grab it off my table the screen was lit up on the ""startup screen"" as if I had just powered it down? The phone was frozen on this screen and got very hot. Then the phone turned off and would not come back on. Hours later still not turning on. Will not show that it is even charging. Stopped by the sprint store in Sevierville, TN and they said there was nothing they could do but sell me a new phone (even though I have insurance).",1E7807293B800FF09D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,I think sand got into the charging port. The phone automatically turned off and no longer charges,1E78075C14360D40B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,Charging port is broken,1E78078E12920390B8E2C5498E360678,1.06E+11,Sprint,
MLFUNC,The earpiece stopped working properly on phone calls. Must use speakerphone if I want to hear the caller.,1E78079071F706309D8B552A0CBC75AE,1.08E+11,Sprint,
MLFUNC,"It will freeze up at least once a day & have to be charged at least twice a day, sometimes 3 times a day",1E7807B08DB903309D8B552A0CBC75AE,1.06E+11,Sprint,
MLFUNC,"since i first got the tablet (refurbished) it has been slow. The touchscreen takes several taps, The system is sslow and my apps freeze. i'm always having to disconnect and reconnect to WiFi if the device hs been left idle to long. The worst tablet I've ever have.",1E7807B15C2F0340B8E2C5498E360678,1.09E+11,Sprint,
MLFUNC,incoming calls are very garbled...hard to understand,1E7807BD038B07009D8B552A0CBC75AE,1.06E+11,Sprint,
MLFUNC,Will not connect. Unable to make calls and texts are inconsistent,1E7807C3DF730280B8E2C5498E360678,1.01E+11,Sprint,
MLFUNC,"My phone constantly reboots and will not connect to the network, it will freeze, i am unable access all of my apps, and it shows a ""No SIM Card"" message whenever it freezes. In addition, it will not stay charged as it did before. I am also experiencing the noted issues. Not sure why this is happening. The phone was not dropped and did not come in contact with water or any other form of liquid. I have unsuccessfully attempted to trouble shoot by restarting and shutting the cell phone off.",1E78080F336E06009D8B552A0CBC75AE,1.03E+11,Sprint,
MLFUNC,the touch screen is broken,1E7808159CF80C009D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,Bluetooth and Wi-Fi doesn't work. Phone's battery life has shortened significantly,1E780822463B0EF0B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,I was using a different phone charger borrowed from a friend. I think the charger fried the phone.,1E78083BF14C0510B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,died and never turned back on!,1E780875D5FA08E0B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,"When using my GPS with my location on the gps will not locate where I am or give me proper directions. The last time I used it the GPS sent me in the opposite direction of where I needed to go. My Bluetooth also doesn't work properly as well, when connected to anything the will cut in and out. Ive tried it with multiple devices and headphones, it is a consistent cut in and out.",1E78087BE0BE03C0B8E2C5498E360678,1.04E+11,Sprint,
MLFUNC,"After charging, tried to turn on phone, but it wouldn't turn on. After multiple attempts, went to Sprint store and they also could not turn on the phone and said it appears inoperable.",1E78087DAB640C909D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,only the screen is cracked,1E78088D837206509749005056876829,1.08E+11,Sprint,
MLFUNC,My device has not been working properly and I don't know why.,1E7808A8DE3100809D8B552A0CBC75AE,1.03E+11,Sprint,
MLFUNC,My phone quit working -- it will no longer power on.,1E7808EB876407009D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,The back camera lens is broken and pictures come out blurry and camera does not focus.,1E7808FB9B140290B8E2C5498E360678,1.08E+11,Sprint,
MLFUNC,"The phone was dropped on the ground very hard, the screen at first displayed lines but now it is completely black and won't turn on. Can't be used at all.",1E780906556C02009D8B552A0CBC75AE,1.01E+11,Sprint,
MLFUNC,The device just stop charging!,1E78093F33E60570B8E2C5498E360678,1.04E+11,Sprint,
MLFUNC,Phone stopped working screen went black and will not come back on. Took to Apple store they said it is a software issue,1E780946714E0FF0B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,"Its wont charge - we've tried different lines, charger the charge indicator is intermittent",1E7809524AAB08609D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,"I noticed that the battery lost its ability to hold a charge longer than 40 minutes, with regular usage.",1E78095B88BE0DB0B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,"Battery is going bad, dies at 46% and it turns off",1E78096C1B840C20B8E2C5498E360678,1.04E+11,Sprint,
MLFUNC,It shut down by it self and it get very hot when its charging,1E78098E708A0FE09D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,It doesn't charge at all.,1E78099DA24607A09D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,have to hold charger to phone for it to charge and no headphones will go fit into jack area,1E7809CFFFC00750B8E2C5498E360678,1.04E+11,Sprint,
MLFUNC,"I dropped the phone and the screen is not cracked, but there is nothing showing on the screen. I have a protective case around the phone as well as a screen protector and they were on my phone when I dropped it. Lastly, I did not see an option for a white iPhone 7 plus which is what I have, but I would be happy with a black phone as a replacement if white isn't available.",1E7809E6FF5D07609D8B552A0CBC75AE,1.05E+11,Sprint,
MLFUNC,Microphone malfunctioning; battery life significantly decreased; cell data not functioning,1E7809E9366D0EB09D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,When I am talking with someone they say my voice goes in and out and there is a lot of cracking sounds.,1E780A0AD13805F0B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,Touch Screen is less responsive than before and only in certain areas,1E780A10CB1A0C30B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,My phone was freezing alot for the past few days but paid no mind to it thought it was due to not updating date so when I did update it it was fine then woke up yesterday morning to my screen blurry and not working. Took it to a shop but they told me it's an internal problem.,1E780A153C9409C0B8E2C5498E360678,1.01E+11,Sprint,
MLFUNC,can't use the phone to make calls or to use it in general the screen freezes and its unusable. when i turn off the off the phone and try to turn it on again it take several minutes to upload or the screen won't turn off at all.,1E780A2374C30D109D8B552A0CBC75AE,1.03E+11,Sprint,
MLFUNC,"IPhone fell, so the screen popped out. I pushed the screen back into place, afterwards I tried to turn on my phone but nothing happened.",1E780A336017082083AAE7E94412AE67,1.07E+11,Sprint,
MLFUNC,Phone would not charge or turn on.,1E780A6FD1CD00A0B8E2C5498E360678,1.01E+11,Sprint,
MLFUNC,The phone will not turn on or charge. It is just not working.,1E780AA5A0BA0E009D8B552A0CBC75AE,1.04E+11,Sprint,
MLFUNC,"There is a thin white line going down the screen - it would come and go, but now it is staying there. There has been no trauma or water damage to the phone",1E780AAD256F07C0B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,"phone screen freezes, must lock and unlock phone for screen to work, speaker crackles",1E780ACC9F3F0C709D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,IS no god do not turn on do not do nothing i want a new cellphone please,1E780B263A150160B8E2C5498E360678,1.07E+11,Sprint,
MLFUNC,"The device has a plasma second screen and the screen has begun showing double images. The phone fast charges rarely, mostly uses regular charge. If I turn the phone off then back on it sends out random text messages.",1E780B363F390AA09D8B552A0CBC75AE,1.06E+11,Sprint,
MLFUNC,Was working fine then just stopped. It won't charge or turn on. I tried all the usual tricks.,1E780B8EB2D405C09D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,Sim card issues says no service,1E780C2C304C0550B8E2C5498E360678,1.10E+11,Sprint,
MLFUNC,The phone will not keep a charge,1E780C88B4BE01B09D8B552A0CBC75AE,1.08E+11,Sprint,
MLFUNC,The screen is blank and my phone was in a otterbox case.,1E780DAAF68B04309EADB5B562D9FAC2,1.08E+11,Sprint,
MLFUNC,the sound does not not work it started with just notifications but now its everything no ring tone not alarm no sound period it wasn't dropped or damaged in anyway and it does not stay charged even if you don't use it,1E780DB6F68707C0B8E2C5498E360678,1.08E+11,Sprint,
MLFUNC,the phone has no sound no ringer no alarm no nothing and was not dropped or water damage,1E780DB6F68707C0B8E2C5498E360678,1.08E+11,Sprint,
MLFUNC,"phone powered off and restarted by itself, then powered off, and will not completely power up again. It is power cycling! Exact same problem with the other LG that was replaced approx. 2-3 weeks ago",1E780E831E8F0C50B8E2C5498E360678,1.05E+11,Sprint,
MLFUNC,Device overheating,1E780F21224208909D8B552A0CBC75AE,1.08E+11,Sprint,
MLFUNC,"Phone will not charge, turn on, black screen.",1E780F408FC00880B8E2C5498E360678,1.06E+11,Sprint,
MLFUNC,headphones jack does not work.,1E780F59CA390AC09D8B552A0CBC75AE,1.01E+11,Sprint,
MLFUNC,Won t charge Phone shuts off during use Phone heats up External mix and speaker dont woek,1E780FA2C53805A0B8E2C5498E360678,1.00E+11,Sprint,
MLFUNC,The phone was dropped on the floor. It landed face down. Since then the little blue light has stayed on and the screen will show a glitch down the left hand side. It will not power up / turn on. Continues to show a blank screen with the occasional blip down the left.,1E780FA7769C0810B8E2C5498E360678,1.06E+11,Sprint,
MLFUNC,"It seemed like screen froze after dropping it, and tealized it around 4pm. I Was at work and the checked the phone. The screen on was on, but back ground was all black and was like that for 5hours not responding to anything. Turned the device off to reset, and it never turned back on after that.",1E780FBB1AE80280B8E2C5498E360678,1.05E+11,Sprint,
MLFUNC,My device started overheating one day and then the battery would not charge correctly it took almost 24 hours to charge. Now the screen will freeze and the device will turn off with 60% battery left. I have stopped numerous apps and deleted some as well and the problem continues. Certain times Im calling out it will shut off and not turn back on unless i put a charger on it,1E780FE4CA320BE0B8E2C5498E360678,1.00E+11,Sprint,
MLFUNC,"Phone was sitting on my desk when it appeared to re-boot on it's own. It was not in use at the time. The screen flashed and the start-up process started. It never got past the Sprint Welcome screen. It gets to that point and stops. Can't be shut off by button, must remove battery to shut down. Restart had no effect.",1E780FE5254F0F009D8B552A0CBC75AE,1.02E+11,Sprint,
MLFUNC,screen will freeze and stop working a lot,1E780FF80B8009909D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,Just started malfunctioning recently,1E780FFED23C06509D8B552A0CBC75AE,1.00E+11,Sprint,
MLFUNC,Home button does not work either,1E7810006EAB0E40B8E2C5498E360678,1.04E+11,Sprint,
MLFUNC,Phone now has a poor connection to the charger...requires wiggle to stay charging....its just not charging anymore,1E78101757450C80B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,I have been having significant trouble with making calls and not being able to hear anyone unless it is on speaker.,1E78103BE30409509D8B552A0CBC75AE,1.09E+11,Sprint,
MLFUNC,"Phone went dead, Charged phone couple hours, never came on charged on a different charger over night and still did not power on.",1E78105716670890B8E2C5498E360678,1.09E+11,Sprint,
MLFUNC,"My phone will randomly freeze or shut down, and then when I attempt to restart by holding the power, home, and volume down buttons, the phone restarts, but freezes during the restart process on the LTE screen.",1E78107B198E01309D8B552A0CBC75AE,1.01E+11,Sprint,
MLFUNC,Screen turned black and won't turn on.,1E78108778D40D40B8E2C5498E360678,1.02E+11,Sprint,
MLFUNC,Phone no longer charges. Took phone to apple store and was told it has a corrosion in the port and maybe on logic board. Devices needs to be replaced.,1E7810B9D8450BD09D8B552A0CBC75AE,1.01E+11,Sprint,
MLFUNC,the charging port on tablet is not working,1E7810BE88670A00B8E2C5498E360678,1.05E+11,Sprint,
MLFUNC,Home screen button stop working and phone not holding a charge or not charging properly,1E7810CE4AA50BD0B8E2C5498E360678,1.07E+11,Sprint,
